Date,Tmin_C,Tmax_C,DTR_C,Year,Month,Day
1963-12-08,12.88,28.68,15.799999999999999,1963,12,8
1963-12-09,12.55,30.41,17.86,1963,12,9
1963-12-10,14.78,30.97,16.189999999999998,1963,12,10
1963-12-11,14.07,31.4,17.33,1963,12,11
1963-12-12,13.73,31.37,17.64,1963,12,12
1963-12-13,15.82,32.34,16.520000000000003,1963,12,13
1963-12-14,13.07,31.58,18.509999999999998,1963,12,14
1963-12-15,11.53,28.88,17.35,1963,12,15
1963-12-16,11.53,28.7,17.17,1963,12,16
1963-12-17,11.83,28.76,16.93,1963,12,17
1963-12-18,11.47,27.7,16.229999999999997,1963,12,18
1963-12-19,9.37,27.67,18.300000000000004,1963,12,19
1963-12-20,11.42,25.29,13.87,1963,12,20
1963-12-21,12.15,26.32,14.17,1963,12,21
1963-12-22,11.25,25.91,14.66,1963,12,22
1963-12-23,14.42,27.15,12.729999999999999,1963,12,23
1963-12-24,14.92,26.52,11.6,1963,12,24
1963-12-25,16.25,25.13,8.879999999999999,1963,12,25
1963-12-26,14.1,26.59,12.49,1963,12,26
1963-12-27,13.68,28.52,14.84,1963,12,27
1963-12-28,14.17,29.51,15.340000000000002,1963,12,28
1963-12-29,13.09,29.36,16.27,1963,12,29
1963-12-30,15.5,32.13,16.630000000000003,1963,12,30
1963-12-31,14.99,32.06,17.07,1963,12,31
1964-01-01,14.07,31.64,17.57,1964,1,1
1964-01-02,14.83,31.69,16.86,1964,1,2
1964-01-03,13.15,30.64,17.490000000000002,1964,1,3
1964-01-04,12.49,29.88,17.39,1964,1,4
1964-01-05,12.07,28.53,16.46,1964,1,5
1964-01-06,11.9,29.1,17.200000000000003,1964,1,6
1964-01-07,13.46,29.97,16.509999999999998,1964,1,7
1964-01-08,13.46,30.81,17.349999999999998,1964,1,8
1964-01-09,13.65,31.4,17.75,1964,1,9
1964-01-10,14.35,32.06,17.71,1964,1,10
1964-01-11,12.32,29.57,17.25,1964,1,11
1964-01-12,14.76,30.88,16.119999999999997,1964,1,12
1964-01-13,11.4,28.55,17.15,1964,1,13
1964-01-14,14.9,30.23,15.33,1964,1,14
1964-01-15,10.66,27.63,16.97,1964,1,15
1964-01-16,13.86,29.83,15.969999999999999,1964,1,16
1964-01-17,14.6,30.34,15.74,1964,1,17
1964-01-18,14.09,30.32,16.23,1964,1,18
1964-01-19,14.8,30.33,15.529999999999998,1964,1,19
1964-01-20,15.19,30.44,15.250000000000002,1964,1,20
1964-01-21,16.56,30.96,14.400000000000002,1964,1,21
1964-01-22,15.19,29.89,14.700000000000001,1964,1,22
1964-01-23,14.22,29.64,15.42,1964,1,23
1964-01-24,14.06,29.65,15.589999999999998,1964,1,24
1964-01-25,12.66,30.42,17.76,1964,1,25
1964-01-26,12.7,30.74,18.04,1964,1,26
1964-01-27,13.08,30.67,17.590000000000003,1964,1,27
1964-01-28,13.86,30.28,16.42,1964,1,28
1964-01-29,12.15,28.07,15.92,1964,1,29
1964-01-30,13.5,28.16,14.66,1964,1,30
1964-01-31,15.5,29.87,14.370000000000001,1964,1,31
1964-02-01,14.81,30.38,15.569999999999999,1964,2,1
1964-02-02,11.41,27.94,16.53,1964,2,2
1964-02-03,12.69,28.9,16.21,1964,2,3
1964-02-04,14.16,29.56,15.399999999999999,1964,2,4
1964-02-05,13.55,30.09,16.54,1964,2,5
1964-02-06,14.93,31.59,16.66,1964,2,6
1964-02-07,13.99,32.84,18.85,1964,2,7
1964-02-08,14.08,32.75,18.67,1964,2,8
1964-02-09,16.87,33.08,16.209999999999997,1964,2,9
1964-02-10,17.6,32.52,14.920000000000002,1964,2,10
1964-02-11,14.82,31.84,17.02,1964,2,11
1964-02-12,15.41,32.07,16.66,1964,2,12
1964-02-13,16.69,32.35,15.66,1964,2,13
1964-02-14,16.66,32.4,15.739999999999998,1964,2,14
1964-02-15,15.73,33.04,17.31,1964,2,15
1964-02-16,15.59,33.55,17.959999999999997,1964,2,16
1964-02-17,16.63,34.89,18.26,1964,2,17
1964-02-18,18.04,35.4,17.36,1964,2,18
1964-02-19,17.78,35.26,17.479999999999997,1964,2,19
1964-02-20,17.36,35.62,18.259999999999998,1964,2,20
1964-02-21,18.85,36.52,17.67,1964,2,21
1964-02-22,18.39,36.23,17.839999999999996,1964,2,22
1964-02-23,16.87,34.39,17.52,1964,2,23
1964-02-24,14.44,31.95,17.509999999999998,1964,2,24
1964-02-25,15.66,33.24,17.580000000000002,1964,2,25
1964-02-26,16.91,34.03,17.12,1964,2,26
1964-02-27,18.04,34.57,16.53,1964,2,27
1964-02-28,18.79,35.14,16.35,1964,2,28
1964-02-29,18.82,35.67,16.85,1964,2,29
1964-03-01,19.76,35.74,15.98,1964,3,1
1964-03-02,18.17,36.5,18.33,1964,3,2
1964-03-03,21.17,36.95,15.780000000000001,1964,3,3
1964-03-04,18.81,36.65,17.84,1964,3,4
1964-03-05,17.47,35.6,18.130000000000003,1964,3,5
1964-03-06,17.24,36.02,18.780000000000005,1964,3,6
1964-03-07,17.65,36.7,19.050000000000004,1964,3,7
1964-03-08,18.06,37.18,19.12,1964,3,8
1964-03-09,17.63,36.99,19.360000000000003,1964,3,9
1964-03-10,18.49,37.18,18.69,1964,3,10
1964-03-11,18.6,37.47,18.869999999999997,1964,3,11
1964-03-12,19.56,37.7,18.140000000000004,1964,3,12
1964-03-13,20.33,36.93,16.6,1964,3,13
1964-03-14,20.62,37.99,17.37,1964,3,14
1964-03-15,18.82,38.03,19.21,1964,3,15
1964-03-16,18.94,38.62,19.679999999999996,1964,3,16
1964-03-17,20.85,39.11,18.259999999999998,1964,3,17
1964-03-18,20.71,38.73,18.019999999999996,1964,3,18
1964-03-19,21.42,38.26,16.839999999999996,1964,3,19
1964-03-20,21.5,38.86,17.36,1964,3,20
1964-03-21,22.37,37.65,15.279999999999998,1964,3,21
1964-03-22,22.1,38.19,16.089999999999996,1964,3,22
1964-03-23,22.44,39.03,16.59,1964,3,23
1964-03-24,23.21,39.38,16.17,1964,3,24
1964-03-25,22.31,38.45,16.140000000000004,1964,3,25
1964-03-26,19.82,35.74,15.920000000000002,1964,3,26
1964-03-27,22.25,36.14,13.89,1964,3,27
1964-03-28,21.33,38.15,16.82,1964,3,28
1964-03-29,22.05,39.29,17.24,1964,3,29
1964-03-30,22.96,39.84,16.880000000000003,1964,3,30
1964-03-31,23.67,40.13,16.46,1964,3,31
1964-04-01,24.47,38.9,14.43,1964,4,1
1964-04-02,22.41,38.4,15.989999999999998,1964,4,2
1964-04-03,21.54,38.66,17.119999999999997,1964,4,3
1964-04-04,21.65,38.83,17.18,1964,4,4
1964-04-05,20.1,38.53,18.43,1964,4,5
1964-04-06,23.14,40.3,17.159999999999997,1964,4,6
1964-04-07,24.36,40.82,16.46,1964,4,7
1964-04-08,25.73,40.75,15.02,1964,4,8
1964-04-09,26.08,40.07,13.990000000000002,1964,4,9
1964-04-10,26.09,41.03,14.940000000000001,1964,4,10
1964-04-11,25.05,39.93,14.879999999999999,1964,4,11
1964-04-12,26.45,41.05,14.599999999999998,1964,4,12
1964-04-13,26.8,42.87,16.069999999999997,1964,4,13
1964-04-14,25.64,43.6,17.96,1964,4,14
1964-04-15,26.29,43.35,17.060000000000002,1964,4,15
1964-04-16,24.69,42.13,17.44,1964,4,16
1964-04-17,25.42,40.84,15.420000000000002,1964,4,17
1964-04-18,25.39,41.42,16.03,1964,4,18
1964-04-19,23.06,41.26,18.2,1964,4,19
1964-04-20,23.56,40.7,17.140000000000004,1964,4,20
1964-04-21,24.59,41.64,17.05,1964,4,21
1964-04-22,27.07,42.92,15.850000000000001,1964,4,22
1964-04-23,26.2,43.24,17.040000000000003,1964,4,23
1964-04-24,24.91,41.75,16.84,1964,4,24
1964-04-25,25.98,41.7,15.720000000000002,1964,4,25
1964-04-26,26.24,42.58,16.34,1964,4,26
1964-04-27,26.96,42.66,15.699999999999996,1964,4,27
1964-04-28,28.41,42.97,14.559999999999999,1964,4,28
1964-04-29,27.54,44.21,16.67,1964,4,29
1964-04-30,27.91,44.11,16.2,1964,4,30
1964-05-01,27.55,44.98,17.429999999999996,1964,5,1
1964-05-02,26.66,44.65,17.99,1964,5,2
1964-05-03,27.0,44.05,17.049999999999997,1964,5,3
1964-05-04,27.85,44.03,16.18,1964,5,4
1964-05-05,27.64,43.53,15.89,1964,5,5
1964-05-06,27.31,43.44,16.13,1964,5,6
1964-05-07,26.7,44.0,17.3,1964,5,7
1964-05-08,26.0,43.63,17.630000000000003,1964,5,8
1964-05-09,27.27,43.52,16.250000000000004,1964,5,9
1964-05-10,26.39,43.11,16.72,1964,5,10
1964-05-11,25.67,41.79,16.119999999999997,1964,5,11
1964-05-12,24.41,40.5,16.09,1964,5,12
1964-05-13,25.53,38.24,12.71,1964,5,13
1964-05-14,26.71,37.84,11.130000000000003,1964,5,14
1964-05-15,26.45,38.42,11.970000000000002,1964,5,15
1964-05-16,26.38,40.83,14.45,1964,5,16
1964-05-17,26.5,41.92,15.420000000000002,1964,5,17
1964-05-18,26.9,42.67,15.770000000000003,1964,5,18
1964-05-19,26.74,43.95,17.210000000000004,1964,5,19
1964-05-20,26.35,43.74,17.39,1964,5,20
1964-05-21,26.36,42.63,16.270000000000003,1964,5,21
1964-05-22,26.21,42.47,16.259999999999998,1964,5,22
1964-05-23,26.13,42.22,16.09,1964,5,23
1964-05-24,26.31,42.22,15.91,1964,5,24
1964-05-25,25.79,41.64,15.850000000000001,1964,5,25
1964-05-26,25.27,41.87,16.599999999999998,1964,5,26
1964-05-27,26.21,42.27,16.060000000000002,1964,5,27
1964-05-28,27.03,41.82,14.79,1964,5,28
1964-05-29,26.33,42.05,15.719999999999999,1964,5,29
1964-05-30,25.43,41.82,16.39,1964,5,30
1964-05-31,24.8,41.55,16.749999999999996,1964,5,31
1964-06-01,26.06,42.19,16.13,1964,6,1
1964-06-02,26.74,41.78,15.040000000000003,1964,6,2
1964-06-03,27.3,41.54,14.239999999999998,1964,6,3
1964-06-04,26.59,41.47,14.879999999999999,1964,6,4
1964-06-05,28.08,41.67,13.590000000000003,1964,6,5
1964-06-06,26.02,41.89,15.870000000000001,1964,6,6
1964-06-07,27.41,42.22,14.809999999999999,1964,6,7
1964-06-08,27.35,41.09,13.740000000000002,1964,6,8
1964-06-09,25.94,39.11,13.169999999999998,1964,6,9
1964-06-10,25.15,41.62,16.47,1964,6,10
1964-06-11,24.61,39.83,15.219999999999999,1964,6,11
1964-06-12,25.83,40.18,14.350000000000001,1964,6,12
1964-06-13,24.68,40.3,15.619999999999997,1964,6,13
1964-06-14,25.84,39.14,13.3,1964,6,14
1964-06-15,25.39,37.91,12.519999999999996,1964,6,15
1964-06-16,24.71,38.17,13.46,1964,6,16
1964-06-17,24.62,37.8,13.179999999999996,1964,6,17
1964-06-18,25.04,36.66,11.619999999999997,1964,6,18
1964-06-19,24.41,37.41,12.999999999999996,1964,6,19
1964-06-20,23.91,37.09,13.180000000000003,1964,6,20
1964-06-21,23.82,37.96,14.14,1964,6,21
1964-06-22,22.06,35.78,13.720000000000002,1964,6,22
1964-06-23,22.69,33.49,10.8,1964,6,23
1964-06-24,23.25,31.73,8.48,1964,6,24
1964-06-25,23.21,31.32,8.11,1964,6,25
1964-06-26,22.32,30.27,7.949999999999999,1964,6,26
1964-06-27,22.46,29.5,7.039999999999999,1964,6,27
1964-06-28,22.1,30.68,8.579999999999998,1964,6,28
1964-06-29,23.24,31.12,7.880000000000003,1964,6,29
1964-06-30,22.66,32.67,10.010000000000002,1964,6,30
1964-07-01,22.68,34.53,11.850000000000001,1964,7,1
1964-07-02,23.06,34.66,11.599999999999998,1964,7,2
1964-07-03,24.14,33.27,9.130000000000003,1964,7,3
1964-07-04,24.78,32.66,7.8799999999999955,1964,7,4
1964-07-05,22.82,30.01,7.190000000000001,1964,7,5
1964-07-06,22.68,29.65,6.969999999999999,1964,7,6
1964-07-07,23.0,28.97,5.969999999999999,1964,7,7
1964-07-08,23.2,31.22,8.02,1964,7,8
1964-07-09,23.7,33.42,9.720000000000002,1964,7,9
1964-07-10,23.3,31.86,8.559999999999999,1964,7,10
1964-07-11,23.64,31.25,7.609999999999999,1964,7,11
1964-07-12,23.05,30.5,7.449999999999999,1964,7,12
1964-07-13,22.84,31.03,8.190000000000001,1964,7,13
1964-07-14,23.64,33.74,10.100000000000001,1964,7,14
1964-07-15,23.02,33.81,10.790000000000003,1964,7,15
1964-07-16,23.9,31.87,7.970000000000002,1964,7,16
1964-07-17,23.42,33.28,9.86,1964,7,17
1964-07-18,23.1,31.56,8.459999999999997,1964,7,18
1964-07-19,22.36,32.22,9.86,1964,7,19
1964-07-20,22.46,30.86,8.399999999999999,1964,7,20
1964-07-21,23.25,29.61,6.359999999999999,1964,7,21
1964-07-22,23.42,29.5,6.079999999999998,1964,7,22
1964-07-23,23.78,31.03,7.25,1964,7,23
1964-07-24,22.41,30.84,8.43,1964,7,24
1964-07-25,21.6,27.54,5.939999999999998,1964,7,25
1964-07-26,22.16,29.64,7.48,1964,7,26
1964-07-27,22.57,30.85,8.280000000000001,1964,7,27
1964-07-28,22.92,31.84,8.919999999999998,1964,7,28
1964-07-29,23.55,32.6,9.05,1964,7,29
1964-07-30,23.18,32.33,9.149999999999999,1964,7,30
1964-07-31,22.59,31.91,9.32,1964,7,31
1964-08-01,23.0,32.85,9.850000000000001,1964,8,1
1964-08-02,22.62,32.93,10.309999999999999,1964,8,2
1964-08-03,23.54,32.09,8.550000000000004,1964,8,3
1964-08-04,23.18,31.3,8.120000000000001,1964,8,4
1964-08-05,22.83,30.17,7.340000000000003,1964,8,5
1964-08-06,22.79,30.57,7.780000000000001,1964,8,6
1964-08-07,22.75,29.33,6.579999999999998,1964,8,7
1964-08-08,22.6,29.31,6.709999999999997,1964,8,8
1964-08-09,22.85,28.22,5.369999999999997,1964,8,9
1964-08-10,22.49,29.76,7.270000000000003,1964,8,10
1964-08-11,22.29,27.06,4.77,1964,8,11
1964-08-12,22.07,27.03,4.960000000000001,1964,8,12
1964-08-13,22.32,28.25,5.93,1964,8,13
1964-08-14,22.29,30.48,8.190000000000001,1964,8,14
1964-08-15,21.88,29.66,7.780000000000001,1964,8,15
1964-08-16,21.04,27.14,6.100000000000001,1964,8,16
1964-08-17,21.04,24.07,3.030000000000001,1964,8,17
1964-08-18,21.88,27.55,5.670000000000002,1964,8,18
1964-08-19,22.79,28.61,5.82,1964,8,19
1964-08-20,22.32,29.03,6.710000000000001,1964,8,20
1964-08-21,21.8,28.72,6.919999999999998,1964,8,21
1964-08-22,22.33,29.39,7.060000000000002,1964,8,22
1964-08-23,22.05,28.44,6.390000000000001,1964,8,23
1964-08-24,21.91,28.2,6.289999999999999,1964,8,24
1964-08-25,22.2,26.65,4.449999999999999,1964,8,25
1964-08-26,21.95,27.67,5.720000000000002,1964,8,26
1964-08-27,21.44,29.08,7.639999999999997,1964,8,27
1964-08-28,21.88,31.58,9.7,1964,8,28
1964-08-29,22.41,31.26,8.850000000000001,1964,8,29
1964-08-30,22.75,32.03,9.280000000000001,1964,8,30
1964-08-31,22.99,31.87,8.880000000000003,1964,8,31
1964-09-01,22.67,30.7,8.029999999999998,1964,9,1
1964-09-02,22.57,30.13,7.559999999999999,1964,9,2
1964-09-03,21.88,29.58,7.699999999999999,1964,9,3
1964-09-04,22.01,30.66,8.649999999999999,1964,9,4
1964-09-05,22.9,32.01,9.11,1964,9,5
1964-09-06,22.32,32.1,9.780000000000001,1964,9,6
1964-09-07,22.12,32.12,9.999999999999996,1964,9,7
1964-09-08,21.95,32.61,10.66,1964,9,8
1964-09-09,22.58,32.04,9.46,1964,9,9
1964-09-10,22.78,31.24,8.459999999999997,1964,9,10
1964-09-11,22.87,31.82,8.95,1964,9,11
1964-09-12,23.02,31.64,8.620000000000001,1964,9,12
1964-09-13,22.52,31.84,9.32,1964,9,13
1964-09-14,23.06,31.74,8.68,1964,9,14
1964-09-15,23.14,32.99,9.850000000000001,1964,9,15
1964-09-16,23.05,33.1,10.05,1964,9,16
1964-09-17,23.01,31.85,8.84,1964,9,17
1964-09-18,23.68,31.4,7.719999999999999,1964,9,18
1964-09-19,22.27,32.16,9.889999999999997,1964,9,19
1964-09-20,22.05,30.6,8.55,1964,9,20
1964-09-21,22.35,29.26,6.91,1964,9,21
1964-09-22,22.3,29.11,6.809999999999999,1964,9,22
1964-09-23,22.0,30.99,8.989999999999998,1964,9,23
1964-09-24,22.08,30.05,7.970000000000002,1964,9,24
1964-09-25,21.93,29.42,7.490000000000002,1964,9,25
1964-09-26,21.79,30.22,8.43,1964,9,26
1964-09-27,21.9,30.72,8.82,1964,9,27
1964-09-28,21.3,30.36,9.059999999999999,1964,9,28
1964-09-29,22.4,31.46,9.060000000000002,1964,9,29
1964-09-30,22.44,31.42,8.98,1964,9,30
1964-10-01,22.92,30.99,8.069999999999997,1964,10,1
1964-10-02,23.25,30.61,7.359999999999999,1964,10,2
1964-10-03,22.38,31.82,9.440000000000001,1964,10,3
1964-10-04,22.0,32.19,10.189999999999998,1964,10,4
1964-10-05,21.91,32.42,10.510000000000002,1964,10,5
1964-10-06,22.71,32.48,9.769999999999996,1964,10,6
1964-10-07,21.75,32.78,11.030000000000001,1964,10,7
1964-10-08,21.27,33.1,11.830000000000002,1964,10,8
1964-10-09,21.73,33.13,11.400000000000002,1964,10,9
1964-10-10,21.71,32.97,11.259999999999998,1964,10,10
1964-10-11,21.8,33.17,11.370000000000001,1964,10,11
1964-10-12,21.41,33.5,12.09,1964,10,12
1964-10-13,21.28,33.3,12.019999999999996,1964,10,13
1964-10-14,21.49,33.22,11.73,1964,10,14
1964-10-15,21.46,33.67,12.21,1964,10,15
1964-10-16,21.13,33.48,12.349999999999998,1964,10,16
1964-10-17,22.6,34.36,11.759999999999998,1964,10,17
1964-10-18,19.86,33.89,14.030000000000001,1964,10,18
1964-10-19,18.66,32.61,13.95,1964,10,19
1964-10-20,19.17,32.64,13.469999999999999,1964,10,20
1964-10-21,20.18,33.27,13.090000000000003,1964,10,21
1964-10-22,20.12,34.15,14.029999999999998,1964,10,22
1964-10-23,19.51,33.79,14.279999999999998,1964,10,23
1964-10-24,18.21,33.34,15.130000000000003,1964,10,24
1964-10-25,16.86,33.31,16.450000000000003,1964,10,25
1964-10-26,14.37,33.14,18.770000000000003,1964,10,26
1964-10-27,14.19,30.71,16.520000000000003,1964,10,27
1964-10-28,18.26,31.35,13.09,1964,10,28
1964-10-29,21.53,32.53,11.0,1964,10,29
1964-10-30,21.46,33.15,11.689999999999998,1964,10,30
1964-10-31,20.02,33.28,13.260000000000002,1964,10,31
1964-11-01,18.35,32.98,14.629999999999995,1964,11,1
1964-11-02,17.3,32.86,15.559999999999999,1964,11,2
1964-11-03,16.89,33.14,16.25,1964,11,3
1964-11-04,17.28,32.65,15.369999999999997,1964,11,4
1964-11-05,17.08,32.33,15.25,1964,11,5
1964-11-06,17.09,31.95,14.86,1964,11,6
1964-11-07,15.77,30.76,14.990000000000002,1964,11,7
1964-11-08,16.12,28.78,12.66,1964,11,8
1964-11-09,20.32,29.3,8.98,1964,11,9
1964-11-10,19.87,30.37,10.5,1964,11,10
1964-11-11,18.95,32.33,13.379999999999999,1964,11,11
1964-11-12,15.32,30.8,15.48,1964,11,12
1964-11-13,13.19,30.05,16.86,1964,11,13
1964-11-14,11.48,29.69,18.21,1964,11,14
1964-11-15,12.1,28.62,16.520000000000003,1964,11,15
1964-11-16,13.97,28.38,14.409999999999998,1964,11,16
1964-11-17,14.88,28.52,13.639999999999999,1964,11,17
1964-11-18,17.16,29.23,12.07,1964,11,18
1964-11-19,18.24,28.96,10.720000000000002,1964,11,19
1964-11-20,18.12,28.33,10.209999999999997,1964,11,20
1964-11-21,14.88,28.59,13.709999999999999,1964,11,21
1964-11-22,13.94,28.41,14.47,1964,11,22
1964-11-23,11.97,28.55,16.58,1964,11,23
1964-11-24,12.4,27.57,15.17,1964,11,24
1964-11-25,10.78,27.68,16.9,1964,11,25
1964-11-26,10.06,28.03,17.97,1964,11,26
1964-11-27,10.92,27.8,16.880000000000003,1964,11,27
1964-11-28,10.32,28.2,17.88,1964,11,28
1964-11-29,10.45,29.12,18.67,1964,11,29
1964-11-30,11.53,28.97,17.439999999999998,1964,11,30
1964-12-01,12.41,28.91,16.5,1964,12,1
1964-12-02,12.48,29.23,16.75,1964,12,2
1964-12-03,12.38,29.52,17.14,1964,12,3
1964-12-04,12.16,29.81,17.65,1964,12,4
1964-12-05,13.23,30.36,17.13,1964,12,5
1964-12-06,12.73,29.26,16.53,1964,12,6
1964-12-07,13.54,29.64,16.1,1964,12,7
1964-12-08,13.59,30.36,16.77,1964,12,8
1964-12-09,15.83,30.82,14.99,1964,12,9
1964-12-10,14.75,30.49,15.739999999999998,1964,12,10
1964-12-11,14.0,29.68,15.68,1964,12,11
1964-12-12,13.43,28.89,15.46,1964,12,12
1964-12-13,13.98,29.19,15.21,1964,12,13
1964-12-14,13.06,29.0,15.94,1964,12,14
1964-12-15,12.49,27.33,14.839999999999998,1964,12,15
1964-12-16,11.2,27.93,16.73,1964,12,16
1964-12-17,10.02,27.57,17.55,1964,12,17
1964-12-18,9.89,27.53,17.64,1964,12,18
1964-12-19,10.96,28.01,17.05,1964,12,19
1964-12-20,10.77,28.26,17.490000000000002,1964,12,20
1964-12-21,11.26,28.73,17.47,1964,12,21
1964-12-22,11.88,29.11,17.229999999999997,1964,12,22
1964-12-23,12.85,30.04,17.189999999999998,1964,12,23
1964-12-24,12.61,30.38,17.77,1964,12,24
1964-12-25,15.18,29.73,14.55,1964,12,25
1964-12-26,12.38,29.3,16.92,1964,12,26
1964-12-27,10.67,29.78,19.11,1964,12,27
1964-12-28,9.11,28.18,19.07,1964,12,28
1964-12-29,9.5,27.24,17.74,1964,12,29
1964-12-30,10.18,27.51,17.330000000000002,1964,12,30
1964-12-31,12.11,28.24,16.13,1964,12,31
1965-01-01,13.14,27.69,14.55,1965,1,1
1965-01-02,15.73,27.41,11.68,1965,1,2
1965-01-03,16.8,29.15,12.349999999999998,1965,1,3
1965-01-04,16.87,26.32,9.45,1965,1,4
1965-01-05,16.28,24.71,8.43,1965,1,5
1965-01-06,16.89,25.72,8.829999999999998,1965,1,6
1965-01-07,18.68,27.79,9.11,1965,1,7
1965-01-08,17.93,26.37,8.440000000000001,1965,1,8
1965-01-09,16.83,27.37,10.540000000000003,1965,1,9
1965-01-10,16.85,27.35,10.5,1965,1,10
1965-01-11,14.48,30.08,15.599999999999998,1965,1,11
1965-01-12,11.94,29.89,17.950000000000003,1965,1,12
1965-01-13,12.78,30.12,17.340000000000003,1965,1,13
1965-01-14,14.08,30.42,16.340000000000003,1965,1,14
1965-01-15,13.63,30.64,17.009999999999998,1965,1,15
1965-01-16,14.17,30.28,16.11,1965,1,16
1965-01-17,13.79,29.62,15.830000000000002,1965,1,17
1965-01-18,13.02,29.62,16.6,1965,1,18
1965-01-19,12.75,29.4,16.65,1965,1,19
1965-01-20,13.87,29.62,15.750000000000002,1965,1,20
1965-01-21,13.16,30.35,17.19,1965,1,21
1965-01-22,14.97,30.49,15.519999999999998,1965,1,22
1965-01-23,15.13,30.05,14.92,1965,1,23
1965-01-24,15.17,28.82,13.65,1965,1,24
1965-01-25,14.99,29.92,14.930000000000001,1965,1,25
1965-01-26,15.95,29.75,13.8,1965,1,26
1965-01-27,14.91,28.77,13.86,1965,1,27
1965-01-28,14.28,29.97,15.69,1965,1,28
1965-01-29,14.86,30.96,16.1,1965,1,29
1965-01-30,14.92,31.02,16.1,1965,1,30
1965-01-31,15.11,31.07,15.96,1965,1,31
1965-02-01,14.44,31.04,16.6,1965,2,1
1965-02-02,14.02,31.48,17.46,1965,2,2
1965-02-03,14.41,31.95,17.54,1965,2,3
1965-02-04,15.78,32.64,16.86,1965,2,4
1965-02-05,15.72,33.1,17.380000000000003,1965,2,5
1965-02-06,16.02,32.9,16.88,1965,2,6
1965-02-07,13.75,29.39,15.64,1965,2,7
1965-02-08,13.36,28.75,15.39,1965,2,8
1965-02-09,12.3,29.25,16.95,1965,2,9
1965-02-10,13.15,30.21,17.060000000000002,1965,2,10
1965-02-11,15.0,31.1,16.1,1965,2,11
1965-02-12,17.99,31.97,13.98,1965,2,12
1965-02-13,17.73,31.57,13.84,1965,2,13
1965-02-14,16.44,30.39,13.95,1965,2,14
1965-02-15,14.21,30.62,16.41,1965,2,15
1965-02-16,12.58,30.08,17.5,1965,2,16
1965-02-17,15.78,32.08,16.299999999999997,1965,2,17
1965-02-18,16.51,33.41,16.899999999999995,1965,2,18
1965-02-19,17.41,33.11,15.7,1965,2,19
1965-02-20,16.95,32.92,15.970000000000002,1965,2,20
1965-02-21,14.76,32.62,17.86,1965,2,21
1965-02-22,16.11,32.05,15.939999999999998,1965,2,22
1965-02-23,17.98,32.02,14.040000000000003,1965,2,23
1965-02-24,17.87,32.86,14.989999999999998,1965,2,24
1965-02-25,17.79,33.95,16.160000000000004,1965,2,25
1965-02-26,17.18,34.52,17.340000000000003,1965,2,26
1965-02-27,18.1,34.75,16.65,1965,2,27
1965-02-28,17.12,33.73,16.609999999999996,1965,2,28
1965-03-01,18.52,34.52,16.000000000000004,1965,3,1
1965-03-02,19.08,35.71,16.630000000000003,1965,3,2
1965-03-03,15.91,34.44,18.529999999999998,1965,3,3
1965-03-04,15.33,33.56,18.230000000000004,1965,3,4
1965-03-05,17.37,35.2,17.830000000000002,1965,3,5
1965-03-06,20.91,35.81,14.900000000000002,1965,3,6
1965-03-07,21.2,36.29,15.09,1965,3,7
1965-03-08,18.63,35.38,16.750000000000004,1965,3,8
1965-03-09,18.0,34.79,16.79,1965,3,9
1965-03-10,20.23,36.47,16.24,1965,3,10
1965-03-11,21.84,36.7,14.860000000000003,1965,3,11
1965-03-12,20.58,36.23,15.649999999999999,1965,3,12
1965-03-13,18.97,35.12,16.15,1965,3,13
1965-03-14,20.38,35.45,15.070000000000004,1965,3,14
1965-03-15,20.71,35.56,14.850000000000001,1965,3,15
1965-03-16,22.49,37.41,14.919999999999998,1965,3,16
1965-03-17,22.29,37.99,15.700000000000003,1965,3,17
1965-03-18,22.61,37.63,15.020000000000003,1965,3,18
1965-03-19,20.48,36.16,15.679999999999996,1965,3,19
1965-03-20,17.36,35.01,17.65,1965,3,20
1965-03-21,15.88,33.61,17.729999999999997,1965,3,21
1965-03-22,15.91,33.72,17.81,1965,3,22
1965-03-23,19.55,33.99,14.440000000000001,1965,3,23
1965-03-24,17.29,31.98,14.690000000000001,1965,3,24
1965-03-25,16.84,34.4,17.56,1965,3,25
1965-03-26,18.49,36.18,17.69,1965,3,26
1965-03-27,23.09,37.88,14.790000000000003,1965,3,27
1965-03-28,24.45,39.35,14.900000000000002,1965,3,28
1965-03-29,22.2,38.69,16.49,1965,3,29
1965-03-30,21.63,37.65,16.02,1965,3,30
1965-03-31,19.86,36.26,16.4,1965,3,31
1965-04-01,20.73,35.24,14.510000000000002,1965,4,1
1965-04-02,19.3,34.8,15.499999999999996,1965,4,2
1965-04-03,16.67,34.24,17.57,1965,4,3
1965-04-04,17.49,35.43,17.94,1965,4,4
1965-04-05,19.41,36.15,16.74,1965,4,5
1965-04-06,22.25,38.14,15.89,1965,4,6
1965-04-07,23.42,39.12,15.699999999999996,1965,4,7
1965-04-08,23.17,39.77,16.6,1965,4,8
1965-04-09,24.34,40.86,16.52,1965,4,9
1965-04-10,26.21,40.92,14.71,1965,4,10
1965-04-11,25.28,41.57,16.29,1965,4,11
1965-04-12,26.32,42.21,15.89,1965,4,12
1965-04-13,25.49,41.46,15.970000000000002,1965,4,13
1965-04-14,24.17,40.57,16.4,1965,4,14
1965-04-15,23.19,38.72,15.529999999999998,1965,4,15
1965-04-16,24.08,39.92,15.840000000000003,1965,4,16
